id,popularity,budget,revenue,original_title,release_year,vote_count,vote_average,production company
335970,0.347797,0,0,Joe Dirt 2: Beautiful Loser,2015,23,4.2,Happy Madison Productions
366142,0.344994,0,0,Minions: The Competition,2015,16,5.9,Illumination Entertainment
310121,0.344549,0,7449681,I'll See You in My Dreams,2015,39,6.2,Northern Lights Films
361263,0.34253,0,0,Jesse Stone: Lost in Paradise,2015,10,5.6,Sony Pictures Television
324308,0.5740310000000001,0,494506,Steve Jobs: The Man in the Machine,2015,110,6.2,Magnolia Pictures
326923,0.339297,0,0,Babysitter's Black Book,2015,18,5.9,Johnson Production Group
356842,0.5114310000000001,0,0,The Ones Below,2015,33,5.9,BBC Films
339530,0.336453,0,0,Tremors 5: Bloodlines,2015,47,5.1,Universal 1440 Entertainment
331190,0.336107,2000000,2801508,Captive,2015,55,5.7,Itaca Films
301729,0.335941,0,0,Terminus,2015,39,4.6,Storm Vision Entertainment
395883,0.333656,0,0,Andron,2015,24,4.7,Ambi Pictures
356300,0.332921,0,0,How to Plan an Orgy in a Small Town,2015,17,4.7,Neophyte Productions
218784,0.330968,0,70958,Freaks of Nature,2015,78,5.6,Columbia Pictures
310137,0.330484,0,0,Reversal,2015,54,5.4,Dark Factory Entertainment
342917,0.329776,0,0,Batman Unlimited: Monster Mayhem,2015,30,6.1,Warner Bros. Animation
79698,0.329109,27000000,0,The Lovers,2015,22,4.6,Corsan
337960,0.327373,0,0,Holding the Man,2015,43,7.9,Goalpost Pictures
296130,0.327066,0,0,Harbinger Down,2015,32,4.2,Dark Dunes Productions
327418,0.32705,0,0,Batman Unlimited: Animal Instincts,2015,39,5.8,Warner Bros. Animation
246133,0.324666,0,0,Entertainment,2015,11,4.0,The Made Bed Productions
328869,0.324515,0,0,Meadowland,2015,17,6.4,Bron Studios
308032,0.324,0,643557,The Stanford Prison Experiment,2015,135,6.8,Abandon Pictures
329829,0.390188,0,0,The Girl King,2015,12,6.1,Starhaus Filmproduktion
330544,0.322653,0,0,Bessie,2015,21,5.9,The Zanuck Company
299551,0.32264,0,0,The Atticus Institute,2015,92,5.3,The Safran Company
207270,0.30035,0,0,The Hoarder,2015,24,4.2,Tall Man Films
307946,0.318459,0,0,I Smile Back,2015,25,5.7,Egoli Tossell Film
356905,0.315196,0,0,Oddball,2015,15,6.1,WTFN Entertainment
345637,0.422901,0,0,Sanjay's Super Team,2015,47,6.9,Pixar Animation Studios
284286,0.307395,0,3447633,Learning to Drive,2015,44,5.9,Broad Green Pictures
340816,0.305916,0,0,Christmas Eve,2015,11,5.8,Unstuck
331446,0.301343,0,0,Sharknado 3: Oh Hell No!,2015,68,4.5,The Asylum
351901,0.300128,0,0,12 Rounds 3: Lockdown,2015,18,4.5,WWE Studios
357681,0.198522,0,0,Hitting the Apex,2015,14,8.0,First Movie Companie
333657,0.299427,0,4444,Club Life,2015,12,6.3,Radar Pictures
336845,0.298861,0,0,Cleveland Abduction,2015,33,6.3,Lifetime Network
343795,0.298751,5000000,4842699,90 Minutes in Heaven,2015,24,5.7,Emmett/Furla Films
294562,0.298628,0,0,Lavalantula,2015,16,5.6,Cinetel Films
297556,0.404363,3500000,0,Justice League: Throne of Atlantis,2015,142,6.5,DC Comics
354743,0.26501,0,0,Lady Chatterley's Lover,2015,15,6.3,Hartswood Films
157422,0.292437,0,0,The Wicked Within,2015,17,4.1,After Dark Films
316885,0.291244,0,0,Bridgend,2015,10,5.7,Blenkov & Schønnemann Pictures
228973,0.290424,0,0,Backcountry,2015,75,5.8,Téléfilm Canada
320048,0.288598,500000,0,Ratter,2015,57,5.2,Start Motion Pictures
359305,0.309811,0,0,An Inspector Calls,2015,16,7.8,BBC
329004,0.286266,0,0,The Survivalist,2015,44,6.4,K5 International
362180,0.28337,0,0,Don't Grow Up,2015,15,3.9,Arcadia Motion Pictures
243752,0.282237,0,0,No Stranger Than Love,2015,13,4.1,Wernham Entertainment
291866,0.280878,0,0,The Hive,2015,15,5.5,Midnight Road Entertainment
330127,0.278583,0,0,Back in Time,2015,69,5.8,Malka Media Group
323694,0.277844,0,0,Nina Forever,2015,27,4.8,Charlie Productions
334028,0.277613,0,0,Some Kind Of Hate,2015,19,3.9,Caliber Media Company
354924,0.277035,1000000,0,The Dead Room,2015,16,4.6,Centron Pictures
368256,0.272995,0,0,Condemned,2015,16,3.7,Caliber Media Company
347847,0.270786,0,0,The Sand,2015,10,3.9,Scatena & Rosner Films
295490,0.171829,0,0,Digging for Fire,2015,35,4.9,Lucky Coffee Productions
291865,0.261932,0,0,From the Dark,2015,22,6.1,MPI Pictures
334531,0.261717,20000000,0,My All American,2015,19,6.9,Paul Schiff Productions
324803,0.260045,0,0,Hangman,2015,14,3.9,Hiding in the Attic
339355,0.202673,0,0,Larry Gaye: Renegade Male Flight Attendant,2015,12,5.3,Ascot Elite Home Entertainment
309304,0.259794,600000,7087452,Grandma,2015,81,5.6,Depth of Field
306966,0.256542,0,0,Summer Camp,2015,16,5.3,Filmax Group
226458,0.256286,0,0,Backmask,2015,46,4.6,GO Productions
339148,0.255458,0,0,Already Tomorrow in Hong Kong,2015,23,5.4,Unbound Feet Productions
347754,0.248964,0,0,Curve,2015,40,4.4,Universal Pictures
326284,0.24828,7500000,0,Pound of Flesh,2015,42,5.4,Odyssey Media
317144,0.247595,0,0,Cyberbully,2015,73,6.4,Raw TV
277558,0.247589,0,0,Final Girl,2015,117,4.8,NGN Productions
338928,0.247426,0,2642899,He Named Me Malala,2015,36,5.3,Participant Media
291189,0.246609,0,0,The Driftless Area,2015,12,5.0,Unified Pictures
309425,0.245948,0,0,Do You Believe?,2015,30,7.4,Believe Entertainment
287689,0.24495,0,0,7 Days in Hell,2015,87,6.4,HBO Films
325189,0.243691,0,0,Teen Beach 2,2015,62,6.4,Disney Channel
298582,0.243321,1500000,0,Full Out,2015,15,7.2,Carmel Creek Productions
301228,0.242078,1500000,0,Narcopolis,2015,20,4.4,T Squared Film
343934,0.242,0,0,Staten Island Summer,2015,51,5.6,Paramount Pictures
296025,0.241284,0,0,Safelight,2015,13,5.8,Aloupis Productions
371442,0.239558,0,0,Bad Roomies,2015,16,5.1,Eastside Films
325173,0.239496,0,0,Close Range,2015,41,5.0,Bleiberg Entertainment
282313,0.154846,0,0,The Reconstruction of William Zero,2015,14,5.1,FilmBuff
300542,0.236709,0,0,Queen of Earth,2015,33,5.6,Washington Square Films
318044,0.22758,0,0,"What Happened, Miss Simone?",2015,77,7.7,NetFlix
316715,0.224797,0,0,The Eichmann Show,2015,29,6.2,Feelgood Fiction
308027,0.222636,0,0,"People, Places, Things",2015,47,6.6,Beachside Films
355020,0.220751,0,0,Winter on Fire: Ukraine's Fight for Freedom,2015,37,8.2,Passion Pictures
323665,0.1338089999999999,0,0,Ava's Possessions,2015,14,6.1,Traction Media
347548,0.218787,0,0,Containment,2015,14,5.6,Bright Cold Day Films
353345,0.218528,0,0,The Exorcism of Molly Hartley,2015,52,5.0,WT Canada Productions
323370,0.21789,0,0,The Diabolical,2015,36,4.3,Campfire LLC
337958,0.355707,0,0,Last Cab to Darwin,2015,11,7.0,Last Cab Productions
333674,0.217288,0,0,Intruders,2015,77,5.8,Room 101
301728,0.215864,0,0,Infini,2015,90,5.0,Storm Vision Entertainment
256030,0.214563,0,0,Muck,2015,21,3.3,WithanO Productions
300666,0.21254,0,0,Bravetown,2015,42,6.2,Strings of Films
347642,0.211768,0,0,Bite,2015,11,4.9,Black Fawn Films
373558,0.209036,0,0,Taylor Swift: The 1989 World Tour - Live,2015,15,7.6,Apple Inc.
367326,0.208491,0,0,Cosmic Scrat-tastrophe,2015,33,7.7,Twentieth Century Fox Film Corporation
329205,0.230913,0,0,Ghoul,2015,18,4.9,J.B.J Film
386501,0.207366,0,0,Waffle Street,2015,25,6.4,Side Gig Productions
321769,0.207133,0,0,Deep Web,2015,47,6.9,Epix
251471,0.206155,650000,0,A LEGO Brickumentary,2015,49,6.5,Global Emerging Markets (GEM)
174340,0.205318,0,0,Richard Pryor: Omit the Logic,2015,14,6.7,Fresh One Productions
309298,0.204356,0,0,Don Verdean,2015,26,4.0,Lions Gate Films
285840,0.203224,0,0,The Editor,2015,18,6.0,Astron-6 Video International
308077,0.299226,0,0,Nasty Baby,2015,12,5.0,Versatile Film
321109,0.201696,0,0,Bitter Lake,2015,19,7.8,BBC
341886,0.260306,0,0,June,2015,14,4.0,Raven Banner Entertainment
308024,0.335255,0,1100000,The Overnight,2015,89,5.9,Duplass Brothers Productions
356216,0.19957,2500000,0,The Rise of the Krays,2015,11,4.7,Carnaby International
311615,0.198261,0,0,Smosh: The Movie,2015,67,5.3,Awesomeness Films
333873,0.197788,0,0,Keepers of the Covenant: Making Exodus: Gods and Kings,2015,14,5.5,20th Century Fox
293941,0.195324,0,0,The Quiet Hour,2015,11,5.3,Vision Films
294132,0.193323,0,104507,Results,2015,32,5.1,Burn Later Productions
301629,0.193063,0,0,Addicted to Fresno,2015,14,4.8,Andrea Sperling Productions
331592,0.19254,0,0,Listening,2015,18,5.3,Young Medium
342464,0.191534,0,0,Jack of the Red Hearts,2015,13,7.0,Sundial Pictures
332976,0.189135,0,0,Absolution,2015,21,5.0,Steamroller Productions
367551,0.28365,0,0,American Hero,2015,31,5.2,Screen Media Films
353610,0.270408,0,0,The Condemned 2,2015,13,4.0,WWE Studios
316410,0.334085,0,0,Bound,2015,21,3.1,The Asylum
106845,0.13631,9500000,0,Re-Kill,2015,17,4.7,Signature Pictures
323966,0.179636,0,0,A Hitman in London,2015,10,4.6,Raging Pictures
354857,0.087904,3000000,0,Regular Show: The Movie,2015,27,7.4,Cartoon Network Studios
333653,0.176744,0,0,If There Be Thorns,2015,11,5.4,A+E Studios
323366,0.176463,0,0,Pod,2015,20,4.2,Alexander Groupe
75861,0.253949,3400000,0,To Write Love on Her Arms,2015,32,6.9,Two Streets Entertainment
283698,0.172245,0,6921,Hungry Hearts,2015,21,6.2,Rai Cinema
329020,0.170566,0,0,Extraordinary Tales,2015,11,5.4,Melusine Productions
323272,0.7310220000000001,3000000,67790117,War Room,2015,57,6.9,Provident Films
343921,0.168354,0,0,A Deadly Adoption,2015,25,4.4,Gary Sanchez Productions
361671,0.129455,0,0,Ellis,2015,15,7.2,Unframed USA
346494,0.16414,0,0,Coconut Hero,2015,10,7.4,Hessischer Rundfunk (HR)
321974,0.162526,0,0,Janis: Little Girl Blue,2015,31,7.5,Jigsaw Productions
363757,0.162465,0,0,Io che amo solo te,2015,36,5.2,Italian International Film
328820,0.1583109999999999,0,0,Unknown Caller,2015,14,6.2,KSM Film
359255,0.158021,0,0,The Inhabitants,2015,10,3.5,Sinister Siblings Films
355178,0.157172,0,0,Amy Schumer: Live at the Apollo,2015,17,7.5,Home Box Office (HBO)
310491,0.156851,0,0,Glassland,2015,24,3.5,Element Pictures
319096,0.154161,0,0,Whitney,2015,18,4.7,Silver Screen Pictures
360341,0.150713,0,0,Keith Richards: Under the Influence,2015,13,6.4,Netflix
329556,0.14964,1000000,0,Landmine Goes Click,2015,13,5.7,Scatena & Rosner Films
241927,0.14811,0,0,Hellions,2015,30,3.5,Whizbang Films
287692,0.146266,0,0,Bastard,2015,10,6.2,Big Bad Film
321668,0.145945,0,0,Strange Blood,2015,22,4.1,Compound B
315024,0.145489,0,0,Jurassic City,2015,13,5.7,Little Dragon Productions
345944,0.144639,0,0,I Am Chris Farley,2015,27,7.0,Network Entertainment
300686,0.143703,0,0,Chloe and Theo,2015,12,6.7,Tiberius Film
324253,0.143042,0,0,All Things Must Pass,2015,22,7.0,Company Name
395560,0.142759,1300000,0,Capsule,2015,11,5.3,Ecaveo Capital Partners
312827,0.121594,0,28281,The Nightmare,2015,58,5.7,Campfire
308084,0.266117,0,0,Tangerine,2015,102,7.0,Duplass Brothers Productions
327029,0.138353,0,0,Power/Rangers,2015,93,7.4,Adi Shankar Production
249916,0.138068,0,0,Appropriate Behavior,2015,18,5.8,Parkville Pictures
331161,0.236145,0,0,See You In Valhalla,2015,25,5.6,Tarnol Group Pictures
244563,0.137133,0,0,"Kumiko, the Treasure Hunter",2015,65,6.2,Ad Hominem Enterprises
315855,0.135554,0,0,The Forbidden Room,2015,13,5.7,National Film Board of Canada
347762,0.131739,0,0,Most Likely to Die,2015,12,4.2,Marvista Entertainment
320996,0.126594,0,0,Iliza Shlesinger: Freezing Hot,2015,14,6.6,New Wave Entertainment
312797,0.126187,0,0,The Barber,2015,27,5.8,Chapman Filmed Entertainment
312804,0.124784,0,0,James White,2015,23,5.2,BorderLine Films
339751,0.124481,0,0,Hitchcock/Truffaut,2015,33,7.2,Cohen Media Group
351043,0.137954,3000000,0,Amnesiac,2015,29,4.1,Infra-Red Pictures
295595,0.11303,0,0,Soaked in Bleach,2015,53,7.2,Valiant
371758,0.112284,0,0,And Then There Were None,2015,37,7.7,British Broadcasting Corporation (BBC)
317981,0.11096,0,0,Bloodsucking Bastards,2015,27,5.5,Fortress Features
309889,0.110431,0,0,The Culling,2015,15,3.2,Safady Entertainment
333103,0.1101359999999999,0,0,Comedy Central Roast of Justin Bieber,2015,31,7.0,Comedy Central
319076,0.109689,0,0,Listen to Me Marlon,2015,23,7.0,Passion Pictures
309063,0.138559,0,0,The Ouija Experiment 2: Theatre of Death,2015,10,2.4,La Luna Entertainment
355131,0.108072,0,0,Sense8: Creating the World,2015,12,7.5,Netflix
332839,0.106757,0,0,Big Sky,2015,10,4.2,Manis Film
362434,0.101543,0,0,Ominous,2015,10,5.1,Hybrid
371759,0.068741,0,0,Doctor Who: The Husbands of River Song,2015,31,8.0,British Broadcasting Corporation (BBC)
316761,0.101426,0,0,Call Me Lucky,2015,14,7.3,Type 55 Films
341077,0.101155,0,0,Tiger House,2015,44,5.3,Industrial Development Corporation of South Africa
321160,0.10091,0,0,With This Ring,2015,14,6.5,Lifetime Television
330037,0.099678,0,0,Brothers,2015,20,6.3,Dharma Productions
347944,0.09779,0,0,Anguish,2015,17,3.8,Lightning Entertainment
279972,0.097214,0,0,Digging Up the Marrow,2015,33,5.4,ArieScope Pictures
362439,0.093462,0,0,They Found Hell,2015,10,4.6,Cinetel Films
355600,0.093212,0,0,Junun,2015,11,7.3,Ghoulardi Film Company
308447,0.090238,0,0,The Flintstones & WWE: Stone Age Smackdown,2015,12,5.5,Warner Bros. Animation
348035,0.090045,0,0,Chris Tucker: Live,2015,19,6.7,NetFlix
298032,0.088912,0,0,VANish,2015,17,4.0,Grizly Films
371833,0.088764,0,0,Harry Price: Ghost Hunter,2015,10,5.3,Bentley Productions
300654,0.283128,0,0,Wildlike,2015,25,6.5,Tandem Pictures
365717,0.082569,0,0,The Audition,2015,10,6.1,RatPac Entertainment
321594,0.082444,0,0,Louis C.K.: Live at The Comedy Store,2015,35,7.7,Pig Newton
307931,0.081956,0,1301696,The Wolfpack,2015,82,6.9,Verisimilitude
332706,0.080974,0,0,Bleeding Heart,2015,19,4.8,Super Crispy Entertainment
333377,0.0807539999999999,0,44695,Requiem for the American Dream,2015,24,7.8,PF Pictures
275696,0.0794909999999999,0,0,3 Nights in the Desert,2015,11,3.8,New Artists Alliance
326247,0.078363,0,0,The House on Pine Street,2015,10,3.8,E3W Productions
318973,0.077252,0,0,Welcome to Leith,2015,15,6.7,Sundial Pictures
273899,0.076109,13500000,187674,Stonewall,2015,14,5.6,Centropolis Entertainment
321039,0.190385,0,0,The Phoenix Incident,2015,11,5.9,PCB Entertainment
345468,0.073883,0,0,Contracted: Phase II,2015,20,5.0,BoulderLight Pictures
269033,0.070776,10,0,Penis Boy,2015,15,3.3,Island 23 Films
323435,0.061776,0,0,One & Two,2015,11,5.0,Bow and Arrow Entertainment
318225,0.0608,0,0,Tig,2015,25,7.2,Beachside Films
291290,0.0552419999999999,0,0,Submerged,2015,11,4.6,Twisted Pictures
352552,0.054828,0,0,Hurricane of Fun: The Making of Wet Hot,2015,13,6.8,Matador Films
343981,0.052542,0,0,Gascoigne,2015,11,6.0,Salon Pictures
319067,0.051262,1000000,0,Best of Enemies,2015,48,7.2,Motto Pictures
332177,0.051107,0,0,Vendetta,2015,22,5.9,WWE Studios
254800,0.049351,0,0,Breaking Through,2015,13,5.7,FJ Productions
291151,0.048863,0,0,The Stranger,2015,20,4.9,Sobras International Pictures
348296,0.03884,0,0,The Bad Education Movie,2015,23,5.2,Tiger Aspect Productions
357974,0.038804,0,0,Student Bodies,2015,14,6.0,Tiberius Film
347258,0.037487,0,0,The Subjects,2015,12,4.7,Instinct Entertainment
312793,0.037147,0,0,Walking with the Dead,2015,18,3.9,Splendid Film
340361,0.036987,0,0,Floride,2015,16,6.3,Gaumont
306943,0.079539,0,0,The Outskirts,2015,12,4.0,BCDF Pictures
324325,0.0345339999999999,0,0,Twinsters,2015,54,7.4,Small Package Films
321640,0.033378,0,0,The Jinx: The Life and Deaths of Robert Durst,2015,72,8.4,Blumhouse Productions
309919,0.056244,2000000,0,The Curse of Downers Grove,2015,11,4.2,Myriad Pictures
303867,0.032678,0,0,World of Tomorrow,2015,47,8.2,Bitter Films
325365,0.030819,0,0,Dawg Fight,2015,17,6.4,Rakontur
330916,0.030113,0,0,King Jack,2015,13,6.8,Whitewater Films
273599,0.030005,0,0,The Suicide Theory,2015,17,6.5,Seven8 Media
333620,0.028082,0,0,Stalked By My Neighbor,2015,14,5.5,Johnson Production Group
253303,0.025288,0,13684,Buzzard,2015,11,6.1,Sob Noisse Movies
356846,0.025252,0,0,The Gamechangers,2015,11,7.0,BBC Films
331501,0.023026,0,0,Residue,2015,15,4.5,Screen Yorkshire
361043,0.129696,0,0,All Hallows' Eve 2,2015,13,5.0,Ruthless Pictures
329289,0.019804,0,0,Always Watching: A Marble Hornets Story,2015,19,4.2,Good Universe
339928,0.017625,0,732655,Once I Was a Beehive,2015,10,6.5,Escapology
367735,0.01705,0,0,John Mulaney: The Comeback Kid,2015,19,6.7,3 Arts Entertainment
157336,24.949134,165000000,621752480,Interstellar,2014,6498,8.0,Paramount Pictures
118340,14.311205,170000000,773312399,Guardians of the Galaxy,2014,5612,7.9,Marvel Studios
100402,12.971027,170000000,714766572,Captain America: The Winter Soldier,2014,3848,7.6,Marvel Studios
245891,11.422751,20000000,78739897,John Wick,2014,2712,7.0,Thunder Road Pictures
131631,10.739009,125000000,752100229,The Hunger Games: Mockingjay - Part 1,2014,3590,6.6,Lionsgate
122917,10.174599,250000000,955119788,The Hobbit: The Battle of the Five Armies,2014,3110,7.1,WingNut Films
177572,8.691294000000001,165000000,652105443,Big Hero 6,2014,4185,7.8,Walt Disney Pictures
205596,8.110711,14000000,233555708,The Imitation Game,2014,3478,8.0,Black Bear Pictures
198663,7.137273,34000000,348319861,The Maze Runner,2014,3425,7.0,Ingenious Media
194662,6.907147999999999,18000000,103215094,Birdman,2014,2801,7.3,Worldview Entertainment
210577,6.438727,61000000,369330363,Gone Girl,2014,3720,7.9,Twentieth Century Fox Film Corporation
228150,6.415818,68000000,211817906,Fury,2014,2572,7.4,Columbia Pictures
181533,6.286692,127000000,349424282,Night at the Museum: Secret of the Tomb,2014,1111,6.1,Twentieth Century Fox Film Corporation
157350,6.14502,85000000,288747895,Divergent,2014,3038,6.9,Summit Entertainment
127585,6.052479,250000000,746000000,X-Men: Days of Future Past,2014,4006,7.6,Twentieth Century Fox Film Corporation
240832,5.947136,40000000,463360063,Lucy,2014,3699,6.3,Universal Pictures
98566,5.787396,125000000,477200000,Teenage Mutant Ninja Turtles,2014,1836,5.8,Paramount Pictures
225886,5.701683,40000000,126069509,Sex Tape,2014,1150,5.3,Escape Artists
242582,5.522641,8500000,38697217,Nightcrawler,2014,2087,7.6,Bold Films
91314,4.983782,210000000,245500000,Transformers: Age of Extinction,2014,2161,5.9,Paramount Pictures
120467,4.93082,30000000,174600318,The Grand Budapest Hotel,2014,2802,7.9,Fox Searchlight Pictures
244786,4.780419,3300000,13993093,Whiplash,2014,2372,8.2,Bold Films
119450,4.452507,170000000,708200000,Dawn of the Planet of the Apes,2014,2625,7.4,Ingenious Media
156022,4.145209,55000000,192330738,The Equalizer,2014,2100,7.2,Columbia Pictures
227159,4.105685,42000000,106645357,Horrible Bosses 2,2014,1033,6.1,New Line Cinema
102382,4.101979,200000000,705717432,The Amazing Spider-Man 2,2014,2813,6.6,Columbia Pictures
137113,3.990452,178000000,370541256,Edge of Tomorrow,2014,3267,7.7,Village Roadshow Pictures
228967,3.989231,44000000,11305175,The Interview,2014,1657,6.1,Columbia TriStar
190859,3.863074,58800000,542307423,American Sniper,2014,3004,7.5,Village Roadshow Pictures
147441,3.81374,140000000,268031828,Exodus: Gods and Kings,2014,1377,5.6,Scott Free Productions
124905,3.689601,160000000,529076069,Godzilla,2014,2169,6.2,Toho Company
102651,3.5823150000000004,180000000,758410378,Maleficent,2014,2928,7.0,Walt Disney Pictures
254904,3.573028,15000000,32556119,The November Man,2014,481,6.0,Irish Dreamtime
242512,3.489314,5000000,102529779,Ouija,2014,569,4.9,Universal Pictures
82702,3.489106,145000000,609123048,How to Train Your Dragon 2,2014,2152,7.7,DreamWorks Animation
270303,3.3937410000000003,2000000,13500000,It Follows,2014,1003,6.6,Northern Lights Films
138103,3.34625,90000000,206172544,The Expendables 3,2014,1275,6.2,Davis-Films
137106,3.327799,60000000,469160692,The Lego Movie,2014,2268,7.5,Village Roadshow Pictures
72784,3.2809480000000004,13000000,0,The Loft,2014,291,6.4,Dark Castle Entertainment
